"adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","eitem33","eitem34","eitem35","eitem36","eitem37","eitem38","eitem39","eitem40","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2018","escaleds2019","escaleds2021","mscaleds2018","mscaleds2019","mscaleds2021","sscaleds_prior","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds.highest.on.legacy.scale","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","sperf2.highest.on.nextGen.scale","eassess","massess","sassess","esgp","msgp","esgp2018","esgp2019","esgp2021","msgp2018","msgp2019","msgp2021","idea1","idea2","idea3","wpcompconv","conv1","conv2","conv3","eattempt","mattempt","sattempt","grade2021"
2022,"8",1,1,1,0,1,1,0,1,1,2,2,6,1,1,1,0,0,1,1,1,1,1,1,2,1,0,0,1,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,3,1,1,0,NA,NA,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,2,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,39,25,21,510,492,482,490,497,512,511,501,505,NA,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,68,18,1,28,90,77,23,49,"3.0","3.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,0,1,1,1,1,1,2,2,6,1,1,1,0,0,1,2,1,1,1,1,2,1,1,1,1,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,3,0,0,0,NA,NA,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,2,2,0,1,1,0,0,1,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,42,21,28,520,486,495,496,491,497,505,485,476,NA,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,98,76,8,10,57,51,3,10,"3.0","3.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,0,0,1,1,0,1,2,2,6,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,4,1,1,1,NA,NA,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,35,26,23,499,493,486,NA,499,483,NA,502,484,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,78,62,NA,NA,10,NA,NA,9,"3.0","3.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,0,1,1,1,1,1,2,1,6,1,1,1,1,0,1,2,1,1,1,0,2,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,4,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,3,1,2,0,NA,NA,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2,0,0,2,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1,0,1,2,0,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,40,34,35,513,504,508,523,491,501,490,496,499,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",NA,1,1,1,93,75,99,8,32,60,73,70,"3.0","2.0",NA,NA,"3.0","2.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,1,1,1,2,1,6,0,1,1,1,1,1,2,1,1,1,0,1,1,0,1,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,NA,NA,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,38,22,21,507,488,482,501,499,490,496,489,486,NA,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,86,58,72,54,17,88,35,35,"3.0","2.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,0,1,1,1,1,1,1,0,2,2,4,1,1,1,1,0,1,2,1,1,1,1,2,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,0,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,0,1,1,1,1,0,1,0,2,0,1,0,NA,NA,1,1,1,1,2,2,0,0,1,1,1,1,1,1,2,1,3,2,1,1,0,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,0,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,39,40,47,510,512,536,527,506,NA,506,509,NA,NA,NA,NA,NA,NA,NA,"M","M","Exceeding","Meeting","Meeting","Exceeding",NA,1,1,1,NA,NA,NA,15,NA,NA,63,NA,"2.0","2.0",NA,NA,"2.0","2.0",NA,"F","F","F",NA
2022,"8",1,1,1,1,1,1,1,1,1,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,0,0,2,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,4,1,0,1,1,1,0,0,1,1,1,1,0,1,4,1,0,1,NA,NA,1,1,1,0,2,2,1,1,1,0,0,1,1,1,2,1,1,2,1,0,1,0,1,1,1,1,3,2,1,1,1,1,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,46,36,37,539,506,512,512,503,502,517,499,505,NA,NA,NA,NA,NA,NA,"E","M","Meeting","Exceeding","Meeting","Meeting",NA,1,1,1,99,69,35,19,29,87,11,44,"3.0","5.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,0,1,1,1,1,1,0,1,2,2,4,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,NA,NA,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,0,2,2,2,1,0,1,1,1,0,2,0,0,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,30,12,26,487,471,492,480,497,474,488,508,524,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,63,1,82,97,9,68,98,97,"2.0","2.0",NA,NA,"2.0","1.0",NA,"F","F","F","7"
2022,"8",1,1,1,0,1,1,1,1,1,2,1,2,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,2,0,1,1,1,1,0,1,1,1,1,0,0,1,4,0,1,1,NA,NA,1,1,1,0,2,2,1,1,0,0,1,1,1,0,2,1,1,2,0,1,1,0,1,1,1,1,2,2,1,1,1,1,0,0,1,2,1,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,33,35,39,494,505,516,503,493,504,528,502,514,NA,NA,NA,NA,NA,NA,"PM","M","Meeting","Partially Meeting","Meeting","Meeting",NA,1,1,1,40,39,20,7,65,67,1,53,"1.0","3.0",NA,NA,"1.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,0,1,1,1,1,2,0,4,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,1,0,1,0,1,2,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,2,0,0,1,NA,NA,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,2,2,1,0,1,0,1,1,1,0,2,2,1,1,1,0,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,32,25,28,492,492,495,506,491,487,502,501,505,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,64,18,43,6,16,3,14,62,"2.0","2.0",NA,NA,"2.0","2.0",NA,"F","F","F","7"
2022,"8",1,1,0,1,1,0,1,1,0,2,1,2,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,1,NA,NA,0,1,1,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,0,1,1,1,0,1,0,0,3,1,1,1,1,1,0,1,0,2,0,0,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,26,18,24,479,482,488,478,491,483,478,480,457,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,31,86,8,66,40,33,37,8,"1.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","7"
2022,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,2,1,1,1,1,2,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,3,1,0,1,NA,NA,1,0,1,1,2,2,1,0,1,0,0,1,1,0,2,1,2,2,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,0,0,0,1,1,1,0,NA,NA,NA,NA,"NTA","T","T",NA,NA,21,41,39,NA,514,516,509,513,508,519,517,520,NA,NA,NA,NA,NA,NA,"ABS","M","Meeting",NA,"Meeting","Meeting",NA,0,1,1,NA,35,62,70,36,77,59,48,"BL","2.0",NA,NA,"BL","2.0",NA,"P","F","F","7"
2022,"8",1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,4,1,0,1,NA,NA,1,1,1,1,1,2,0,1,1,1,1,1,1,0,0,1,3,2,1,1,0,1,1,1,0,1,1,3,2,1,1,1,1,1,1,0,0,1,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,43,33,40,524,502,518,501,501,494,508,495,497,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",NA,1,1,1,98,78,64,58,22,80,17,41,"2.0","3.0",NA,NA,"2.0","3.0",NA,"F","F","F","7"
2022,"8",1,0,0,1,1,0,1,1,0,2,1,7,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,3,1,0,1,NA,NA,1,0,1,1,2,1,0,1,0,1,0,1,1,0,3,0,3,2,0,1,1,1,1,1,1,0,3,3,1,1,1,1,1,0,1,1,0,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,41,31,39,516,499,516,501,493,507,517,506,488,NA,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",NA,1,1,1,91,72,15,9,75,39,12,3,"4.0","3.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,0,1,1,1,1,1,1,1,2,2,5,1,1,1,1,0,1,2,1,1,1,0,2,1,0,1,1,0,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,2,0,0,0,0,2,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,4,1,1,1,NA,NA,1,1,1,0,1,1,1,0,1,0,0,1,1,1,3,1,2,1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,1,2,0,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,42,30,37,520,498,512,512,499,494,480,486,489,NA,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",NA,1,1,1,97,89,60,17,15,21,51,71,"3.0","5.0",NA,NA,"2.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,0,1,1,2,2,6,1,1,0,0,0,1,2,1,1,1,0,1,0,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,2,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1,0,1,NA,NA,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,2,2,2,1,1,1,0,1,1,1,0,1,0,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,36,34,28,502,504,495,NA,510,529,NA,495,479,NA,NA,NA,NA,NA,NA,"M","M","Partially Meeting","Meeting","Meeting","Partially Meeting",NA,1,1,1,10,97,NA,NA,87,NA,NA,13,"3.0","2.0",NA,NA,"3.0","2.0",NA,"F","F","F","7"
2022,"8",1,0,1,0,0,1,0,1,1,1,1,4,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,20,9,11,467,462,458,486,472,469,440,486,484,NA,NA,NA,NA,NA,NA,"NM","NM","Not Meeting","Not Meeting","Not Meeting","Not Meeting",NA,1,1,1,48,6,28,6,25,1,96,82,"2.0","0.0",NA,NA,"2.0","0.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,0,1,1,2,1,6,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,2,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,3,0,1,1,NA,NA,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,2,0,2,1,1,1,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,37,34,24,504,504,488,488,487,502,506,512,510,NA,NA,NA,NA,NA,NA,"M","M","Partially Meeting","Meeting","Meeting","Partially Meeting",NA,1,1,1,82,30,8,18,86,35,68,44,"3.0","3.0",NA,NA,"3.0","2.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,0,1,1,2,1,7,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,3,1,0,0,NA,NA,1,0,0,1,0,1,1,0,0,0,1,1,1,1,2,1,1,1,0,1,0,1,1,1,0,0,1,3,1,1,1,1,1,0,0,1,1,0,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,40,27,30,513,494,499,506,506,501,503,503,497,NA,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,82,38,62,56,29,71,60,29,"4.0","3.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",0,1,0,1,1,1,0,0,0,2,1,2,1,0,0,1,0,0,2,1,1,1,0,1,0,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,0,0,2,1,0,1,1,2,1,1,1,0,1,0,1,1,1,1,3,0,1,1,1,1,1,0,1,1,0,1,1,1,4,1,1,1,NA,NA,1,1,1,0,2,2,0,1,1,1,0,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,26,40,26,479,512,492,480,485,484,522,509,505,NA,NA,NA,NA,NA,NA,"PM","M","Partially Meeting","Partially Meeting","Meeting","Partially Meeting",NA,1,1,1,41,77,1,22,50,92,29,18,"1.0","2.0",NA,NA,"1.0","2.0",NA,"F","F","F","7"
2022,"8",1,1,1,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,1,1,1,0,2,0,1,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,2,1,0,0,NA,NA,1,0,0,1,0,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,19,24,22,465,491,484,498,485,447,498,501,471,NA,NA,NA,NA,NA,NA,"NM","PM","Partially Meeting","Not Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,48,73,34,6,1,58,63,2,"0.0","1.0",NA,NA,"0.0","1.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,0,1,1,2,2,7,0,1,1,0,1,1,1,1,1,1,0,2,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,2,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,3,1,0,0,NA,NA,1,0,0,1,1,2,1,0,0,1,1,1,1,1,3,1,2,1,0,0,1,1,1,1,1,0,2,2,2,1,1,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,40,24,33,513,491,505,516,503,497,495,499,465,NA,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",NA,1,1,1,87,80,63,22,15,34,57,1,"4.0","2.0",NA,NA,"3.0","2.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,0,1,1,2,2,7,1,0,1,0,1,1,2,1,0,1,1,2,1,1,1,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,2,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,4,1,0,1,NA,NA,1,1,1,0,0,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,0,1,0,0,1,2,1,0,0,1,0,0,0,0,2,0,0,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,44,31,30,528,499,499,NA,485,504,NA,494,499,NA,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,99,68,NA,NA,89,NA,NA,66,"4.0","4.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,0,0,1,1,1,1,1,2,1,8,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,3,1,1,1,NA,NA,1,1,1,1,2,1,1,1,1,0,0,1,1,0,2,1,2,2,0,1,1,0,0,1,1,1,2,3,1,1,1,1,0,0,1,2,1,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,42,31,40,520,499,518,494,495,502,492,499,495,NA,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",NA,1,1,1,96,69,4,19,67,22,61,45,"5.0","5.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,0,1,1,1,0,1,1,2,2,6,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,4,1,0,0,NA,NA,1,0,0,1,1,0,0,1,1,1,1,1,1,1,3,1,0,2,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,41,28,28,516,496,495,512,497,497,492,488,479,NA,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,95,91,47,9,24,27,20,23,"3.0","3.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,0,1,2,1,1,1,1,4,1,1,1,1,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,1,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,0,1,2,0,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,43,48,47,524,528,536,544,510,523,536,546,534,NA,NA,NA,NA,NA,NA,"M","M","Exceeding","Meeting","Meeting","Exceeding",NA,1,1,1,75,24,88,8,48,67,85,25,"1.0","4.0",NA,NA,"1.0","3.0",NA,"F","F","F","7"
2022,"8",1,0,1,1,1,1,0,1,1,2,1,4,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,2,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,3,0,0,0,NA,NA,1,0,1,1,1,2,1,1,0,1,0,1,1,0,1,1,2,1,0,1,0,1,0,1,0,0,2,2,1,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,34,25,31,497,492,501,NA,495,487,NA,501,486,NA,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",NA,1,1,1,72,55,NA,NA,21,NA,NA,14,"2.0","3.0",NA,NA,"2.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,0,1,1,1,1,1,2,1,4,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,4,1,0,1,NA,NA,1,1,0,1,1,2,0,0,0,1,1,1,1,0,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,32,26,28,492,493,495,496,475,468,500,495,465,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,96,90,59,2,11,72,36,1,"2.0","3.0",NA,NA,"2.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,1,1,1,1,2,2,6,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1,1,1,1,0,1,1,1,4,1,2,1,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,2,0,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,0,2,0,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,44,52,47,528,543,536,537,542,522,531,535,539,NA,NA,NA,NA,NA,NA,"M","E","Exceeding","Meeting","Exceeding","Exceeding",NA,1,1,1,60,72,86,87,24,69,78,62,"3.0","2.0",NA,NA,"3.0","3.0",NA,"F","F","F","7"
2022,"8",1,1,1,1,1,0,1,0,0,2,2,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,2,1,0,0,NA,NA,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,2,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,28,24,24,483,491,488,501,483,469,486,488,495,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,77,54,90,13,6,17,36,77,"1.0","1.0",NA,NA,"0.0","1.0",NA,"F","F","F","7"
